Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,2D boundary of,achieves_planned_objective,adjacent to,alternative term,antisymmetric property,bearer of,BFO CLIF specification label,BFO OWL specification label,bound_to,concretizes,contains process,Contributor,Coverage,Creator,curator note,Date,definition,definition source,denotes,derives from,derives into,Description,disposition of,editor note,editor preferred term~editor preferred label,elucidation,example of usage,expand assertion to,expand expression to,FGED alternative term,first order logic expression,Format,function of,has 2D boundary,has associated axiom(fol),has associated axiom(nl),has axiom label,has category label,has coordinate unit label,has curation status,has disposition,has disposition to bind,has function,has grain,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has measurement datum,has measurement unit label,has measurement value,has member,has obsolescence reason,has organization member,has part,has participant,has performer,has quality,has role,has specified numeric value,has specified value,has time stamp,has value specification,has x coordinate value,has y coordinate value,has z coordinate value,has_feature_value,has_specified_input,has_specified_output,has_supplier,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2002/07/owl#minQualifiedCardinality,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/page,IEDB alternative term,immediately preceded by,immediately precedes,imported from,in branch,inheres in,is about,is allocated id range,is concretized as,is denotator type,is duration of,is grain of,is member of organization,is quality measured as,is quality measurement of,is quality specification of,is_manufactured_by,is_proxy_for,is_specified_input_of,is_specified_output_of,is_supported_by_data,ISA alternative term,label,Language,located in,location of,member of,mentions,NIAID GSCID-BRC alternative term,objective_achieved_by,OBO foundry unique label,obsolete_describes,obsolete_has_function,obsolete_has_quality,obsolete_has_role,obsolete_is_concretization_of,obsolete_is_concretized_as,obsolete_is_described_by,obsolete_is_realized_by,obsolete_materially denotes,obsolete_realizes,obsolete_represents,obsolete_results_from,obsolete_specifically denotes,obsoleted_has_specified_input_information,obsoleted_has_specified_output_information,obsoleted_is_device_for,obsoleted_is_reagent_in,obsoleted_is_specified_information_intput_of,obsoleted_is_specified_information_output_of,obsoleted_utilizes_device,obsoleted_utilizes_reagent,occurs in,ontology term requester,part of,participates in,preceded by,precedes,process is result of,provides_service_consumer_with,Publisher,quality is specified as,quality of,realized in,realizes,Relation,Resource Identifier,Resource Type,retired from use as of,Rights Management,role of,shorthand,Source,specifies value of,starts,Subject and Keywords,supplies,surrounded by,temporal interpretation,temporal relation,term editor,term replaced by,term tracker item,Title
http://purl.obolibrary.org/obo/OBI_0001022,gene dosage assay,,"an assay of changes in phenotype due to increased or decreased
dosage of a single allele of a gene.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0000070,,,,,,,,,,,,,,,,,"an assay of changes in phenotype due to increased or decreased
dosage of a single allele of a gene.",David Osumi Sutherland,,,,,,,gene dosage assay,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gene dosage assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Bjoern Peters,,,
http://purl.obolibrary.org/obo/OBI_0001033,perturbation device,,A perturbation device is a device which is designed to perform a perturb function,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000968,,,,,,,,,,,,,,,,,A perturbation device is a device which is designed to perform a perturb function,OBI Vancouver workshop 2010|PERSON: Helen Parkinson,,,,,,,perturbation device,,|A homogenizer is a perturbation device.,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,perturbation device,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helen Parkinson,,,
http://purl.obolibrary.org/obo/IAO_0000132,lot number,batch number,"A lot number is an information content entity which is an identical sequence of character borne by part of manufactured product or its packaging for each instances of a product class in a discrete batch of an item. Lot numbers are usually assigned to each separate production run of an item. Manufacturing as a lot might be due to a variety of reasons, for example,  a single process during which many individuals are made from the same portion of source material. Lot numbers can be encoded in a pattern  of other information objects, such as bar codes, numerals, or patterns of dots.",FALSE,,,http://purl.obolibrary.org/obo/IAO_0000028,,,,batch number,,,,,,,,,,,,,"A lot number is an information content entity which is an identical sequence of character borne by part of manufactured product or its packaging for each instances of a product class in a discrete batch of an item. Lot numbers are usually assigned to each separate production run of an item. Manufacturing as a lot might be due to a variety of reasons, for example,  a single process during which many individuals are made from the same portion of source material. Lot numbers can be encoded in a pattern  of other information objects, such as bar codes, numerals, or patterns of dots.",,,,,,,,lot number,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:0000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lot number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GROUP: IAO,,,
http://purl.obolibrary.org/obo/OBI_0000447,intra cellular electrophysiology recording,,An intracellular electrophysiology recording is a process where the recording location of the electrode is intracellular,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000070,,http://purl.obolibrary.org/obo/OBI_0000441,,,,,,,,,,,,,,,An intracellular electrophysiology recording is a process where the recording location of the electrode is intracellular,PERSON: Frank Gibson,,,,,,,intra cellular electrophysiology recording,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intra cellular electrophysiology recording,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Frank Gibson,,,
http://purl.obolibrary.org/obo/OBI_0400011,avalanche photodiode,,"An avalanche photodiode is typically used to collect photons emitted by forward scatter because it is far less sensitive, and less likely o be burned out, than a PMT. A photodiode with high quantum efficiency and a mechanism for producing gains as high as a few thousand.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0400083,,,,,,,,,,,,,,,,,"An avalanche photodiode is typically used to collect photons emitted by forward scatter because it is far less sensitive, and less likely o be burned out, than a PMT. A photodiode with high quantum efficiency and a mechanism for producing gains as high as a few thousand.","Practical Flow Cytometry 4th Edition, Howard Shapiro, ISBN-10: 0471411256, ISBN-13: 978-0471411253",,,,,,,avalanche photodiode,,C30644E -  InGaAs Avalanche Photodiode,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0400011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avalanche photodiode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Quinn,,,
http://purl.obolibrary.org/obo/OBI_0001382,detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-27 production by T cells,IL-27 release|RNA/DNA detection,An assay of epitope specific interleukin-27 production by T cells that uses a detection of specific nucleic acids with complementary probes assay.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001198,,,,,,,,,,,,,,,,,An assay of epitope specific interleukin-27 production by T cells that uses a detection of specific nucleic acids with complementary probes assay.,IEDB,,,,,,,detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-27 production by T cells,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001382,,,,,,,,,,,,IL-27 release|RNA/DNA detection,,,,,,,,,,,,,,,,,,,,,,detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-27 production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PERSON:Randi Vita, Jason Greenbaum, Bjoern Peters",,,
http://purl.obolibrary.org/obo/OBI_0001393,comparative genomic hybridization by array assay,array CGH,An assay in which changes in DNA sequence copy number are analysed using a microarray. For example the analysis of LOH in tumor cells vs a non diseased sample or the comparison of clinical isolated of disease causing bacteria.|Philippe Rocca-Serra,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000435,,http://purl.obolibrary.org/obo/OBI_0000131,,array CGH,,,,,,,,,,,,,An assay in which changes in DNA sequence copy number are analysed using a microarray. For example the analysis of LOH in tumor cells vs a non diseased sample or the comparison of clinical isolated of disease causing bacteria.,EFO_0000749: comparative genomic hybridization by array,,,,,,,comparative genomic hybridization by array assay,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0400148,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0001305,,,OBI:0001393,,,,,,Philippe Rocca-Serra,,,,,,,,,,,,,,,,,,,,,,,,,,,,comparative genomic hybridization by array assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Person: James Malone,,,
http://purl.obolibrary.org/obo/OBI_0200111,data visualization,data encoding as image|visualization,"An planned process that creates images, diagrams or animations from the input data.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0000011,,,,data encoding as image|visualization,,,,,,,,,,,"Possible future hierarchy might include this:
information_encoding
>data_encoding
>>image_encoding",,"An planned process that creates images, diagrams or animations from the input data.",PERSON: James Malone|PERSON: Elisabetta Manduchi|PERSON: Tina Boussard|PERSON: Melanie Courtot,,,,,,,data visualization,,Generation of a heatmap from a microarray dataset,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000027,,,,OBI:0200111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data visualization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Malone|Tina Boussard|Elisabetta Manduchi|Melanie Courtot,,,
http://purl.obolibrary.org/obo/OBI_0400022,Cyan,,"A Cyan is a flow_cytometer_analyser manufactured by Dako Cytomation. It features include digital electronics, three lasers: 488 nm, 635 nm, and 405 nm, and filters and collectors for nine fluorescent parameters and two scatter parameters. The Cyan can be used for measuring the properties of individual cells.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0400008,,,,,,,,,,,,,,,,,"A Cyan is a flow_cytometer_analyser manufactured by Dako Cytomation. It features include digital electronics, three lasers: 488 nm, 635 nm, and 405 nm, and filters and collectors for nine fluorescent parameters and two scatter parameters. The Cyan can be used for measuring the properties of individual cells.",http://www.dakousa.com/prod_productrelatedinformation?url=gprod_cyan_index.htm,,,,,,,Cyan,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0400022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Quinn,,,
http://purl.obolibrary.org/obo/OBI_0001044,angiograph,,A device that records the patterns of pulse waves inside blood vessels.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000832,,,,,,,,,,,,,,,,,A device that records the patterns of pulse waves inside blood vessels.,http://medical-dictionary.thefreedictionary.com/angiograph,,,,,,,angiograph,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,http://purl.obolibrary.org/obo/OBI_0000453|http://purl.obolibrary.org/obo/OBI_0000368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,angiograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Erik Segerdell,,,
http://purl.obolibrary.org/obo/OBI_0000436,needle,,"a needle is a sharp, hollow device used to penetrate tissue or soft material. When attached to a syringe. it allows delivery of a specific volume of liquid or gaseous mixture.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0000968,,,,,,,,,,,,,,,,,"a needle is a sharp, hollow device used to penetrate tissue or soft material. When attached to a syringe. it allows delivery of a specific volume of liquid or gaseous mixture.",OBI Instrument,,,,,,,needle,,"Ovarian carcinoma presenting with axillary lymph node metastasis: A case diagnosed by fine-needle aspiration and brief review of the literature.
Diagn Cytopathol. 2008 Oct 16. PMID: 18925569",,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,http://purl.obolibrary.org/obo/OBI_0000383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippe Rocca-Serra,,,
http://purl.obolibrary.org/obo/OBI_0200034,jackknifing method,jackknifing,Jacknifing is a re-sampling data transformation process used to estimate the precision of sampling statistics and is a resampling method,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000792,,http://purl.obolibrary.org/obo/OBI_0200188,,jackknifing,,,,,,,,,,,,,Jacknifing is a re-sampling data transformation process used to estimate the precision of sampling statistics and is a resampling method,http://en.wikipedia.org/wiki/Resampling_%28statistics%29,,,,,,,jackknifing method,,"simple weighting procedure is suggested for combining information over alleles and loci, and sample variances may be estimated by a jackknife procedure",,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0200034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jackknifing method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helen Parkinson,,,
http://purl.obolibrary.org/obo/OBI_0200045,single linkage hierarchical clustering,,"A single linkage hierarchical clustering is an agglomerative hierarchical clustering which generates successive clusters based on a distance measure, where the distance between two clusters is calculated as the minimum distance between objects from the first cluster and objects from the second cluster.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0200154,,,,,,,,,,,,,,,,,"A single linkage hierarchical clustering is an agglomerative hierarchical clustering which generates successive clusters based on a distance measure, where the distance between two clusters is calculated as the minimum distance between objects from the first cluster and objects from the second cluster.",PERSON: Elisabetta Manduchi,,,,,,,single linkage hierarchical clustering,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0200045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single linkage hierarchical clustering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elisabetta Manduchi,,,
http://purl.obolibrary.org/obo/OBI_0002126,IHC-stained fixed tissue slide specimen,immunohistochemistry slide specimen,A fixed tissue slide specimen that is the output of immunohistochemistry slide staining.,FALSE,,,http://purl.obolibrary.org/obo/OMIABIS_0000052,,,,immunohistochemistry slide specimen,,,,,,,,,,,,,A fixed tissue slide specimen that is the output of immunohistochemistry slide staining.,"OBIB, OBI",,,,,,,IHC-stained fixed tissue slide specimen,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0002126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IHC-stained fixed tissue slide specimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chris Stoeckert, Ned Haubein",,,
http://purl.obolibrary.org/obo/OBI_0000134,hardware testing objective,,"Hardware_testing_objective is a methodology_testing_objective role describing a study designed to examine the effects of using different hardware, e.g. scanner.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0000208,,,,,,,,,,,,,,,,,"Hardware_testing_objective is a methodology_testing_objective role describing a study designed to examine the effects of using different hardware, e.g. scanner.",,,,,,,,hardware testing objective,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hardware testing objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jennifer Fostel,,,
http://purl.obolibrary.org/obo/OBI_0001598,data maintenance service,,"A maintenance service in which a service provider actively manages or maintains data or a database for the service consumer.  Maintenance of the data is performed to maintain its integrity or enhance its quality or utility for the consumer, but new data is not generated as a result of the maintenance. ",FALSE,,,http://purl.obolibrary.org/obo/OBI_0001530,,,,,,,,,,,,,,,,,"A maintenance service in which a service provider actively manages or maintains data or a database for the service consumer.  Maintenance of the data is performed to maintain its integrity or enhance its quality or utility for the consumer, but new data is not generated as a result of the maintenance. ",PERSON: Matthew Brush,,,,,,,data maintenance service,,"A database management service, a web hosting service.",,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data maintenance service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Carlo Torniai|PERSON: Matthew Brush,,,
http://purl.obolibrary.org/obo/OBI_0000483,APOLLO console,,"The APOLLO is a compact, modular, multiple-DSP, Windows XP Professional-based console that can be equipped with up to 8 DDS-based RF transmitter channels configurable from 2 kHz to 3.5 GHz. Each transmitter channel produces a nominal 1V output and has the most agile frequency, phase and amplitude control of any system on the market. An array of additional options are available including multiple RF transmitters, linear high-power RF amplifiers, digital receiver arrays, low noise figure preamplifiers, a gradient control system, shim unit, MAS spin-speed controller, variable temperature unit, digital lock system and probe/coil interface. With its numerous options, the Apollo can be configured for any NMR, NQR or MRI application.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0000599,,,,,,,,,,,,,,,NMR instrument/NMR console,,"The APOLLO is a compact, modular, multiple-DSP, Windows XP Professional-based console that can be equipped with up to 8 DDS-based RF transmitter channels configurable from 2 kHz to 3.5 GHz. Each transmitter channel produces a nominal 1V output and has the most agile frequency, phase and amplitude control of any system on the market. An array of additional options are available including multiple RF transmitters, linear high-power RF amplifiers, digital receiver arrays, low noise figure preamplifiers, a gradient control system, shim unit, MAS spin-speed controller, variable temperature unit, digital lock system and probe/coil interface. With its numerous options, the Apollo can be configured for any NMR, NQR or MRI application.",http://msi-ontology.sourceforge.net/ontology/NMR.owl#msi_400249|WEB:<http://www.tecmag.com/apollo.htm>,,,,,,,APOLLO console,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APOLLO console,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Daniel Schober,,,
http://purl.obolibrary.org/obo/OBI_0000494,liquid chromatography autosampler,,Designed to perform capillary LC with injection of sample volumes ranging from nL to L.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000485,,,,,,,,,,,,,,,,,Designed to perform capillary LC with injection of sample volumes ranging from nL to L.,http://msi-ontology.sourceforge.net/ontology/CHROM.owl#msi_01061|GROUP:<http://msi-ontology.sourceforge.net>,,,,,,,liquid chromatography autosampler,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liquid chromatography autosampler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Daniel Schober,,,
http://purl.obolibrary.org/obo/OBI_0002137,RNA Integrity Number value specification,RIN value specification,A value specification that specifies the value of the RNA Integrity Number as a real value between 1 (most degraded) and 10 (most intact).,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001933,,,,RIN value specification,,,,,,,,,,,,,A value specification that specifies the value of the RNA Integrity Number as a real value between 1 (most degraded) and 10 (most intact).,OBI,,,,,,,RNA Integrity Number value specification,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0002137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RNA Integrity Number value specification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chris Stoeckert, Bjoern Peters",,,
http://purl.obolibrary.org/obo/OBI_0000145,pathologist role,Pathologist,a worker role of being responsible for making the histopathology diagnoses associated with data from a study; this activity occurs outside the study timeline,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000116,,,,Pathologist,,,,,,,,,,,,,a worker role of being responsible for making the histopathology diagnoses associated with data from a study; this activity occurs outside the study timeline,,,,,,,,pathologist role,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pathologist role,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Person:Jennifer Fostel,,,
http://purl.obolibrary.org/obo/OBI_0002148,surface HBV antibody assay,HBsAb assay,An antigen specific antibodies assay that is meant to detect antibodies that bind to hepatitis B virus (HBV) surface antigens.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0002145,,,,HBsAb assay,,,,,,,,,,,,,An antigen specific antibodies assay that is meant to detect antibodies that bind to hepatitis B virus (HBV) surface antigens.,OBI,,,,,,,surface HBV antibody assay,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0002148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface HBV antibody assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCI BBRB,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chris Stoeckert, Bjoern Peters, Randi Vita, James Overton",,https://github.com/obi-ontology/obi/issues/825,
http://purl.obolibrary.org/obo/OBI_0001080,patch clamp device,,A device used in electrophysiology that allows the study of single or multiple ion channels in cells.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000832,,,,,,,,,,,,,,,,,A device used in electrophysiology that allows the study of single or multiple ion channels in cells.,http://en.wikipedia.org/wiki/Patch_clamp,,,,,,,patch clamp device,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,http://purl.obolibrary.org/obo/OBI_0000453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,patch clamp device,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Erik Segerdell,,,
http://purl.obolibrary.org/obo/OBI_0001091,mechanical balance,,"A balance that is used to compare the weights of two bodies, to determine the difference in mass (or weight).",FALSE,,,http://purl.obolibrary.org/obo/OBI_0001135,,,,,,,,,,,,,,,,,"A balance that is used to compare the weights of two bodies, to determine the difference in mass (or weight).",http://www.britannica.com/EBchecked/topic/49765/balance,,,,,,,mechanical balance,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mechanical balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Erik Segerdell,,,
http://purl.obolibrary.org/obo/OBI_0000681,separation into different composition objective,,"A material separation objective aiming to separate a material entity that has parts of different types, and end with at least one output that is a material with parts of fewer types (modulo impurities).",FALSE,,,http://purl.obolibrary.org/obo/OBI_0000639,,,,,,,,,,,,,,,,,"A material separation objective aiming to separate a material entity that has parts of different types, and end with at least one output that is a material with parts of fewer types (modulo impurities).",,,,,,,We should be using has the grain relations or concentrations to distinguish the portioning and other sub-objectives,separation into different composition objective,,The objective to obtain cells contained in a sample of blood.,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,separation into different composition objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PR_000001018,CD3 subunit with immunoglobulin domain,,"A protein with a core domain composition consisting of an extracellular N-terminal domain that adopts an immunoglobulin fold, a transmembrane domain, and an intracellular C-terminal domain with a single copy of the Immunoreceptor tyrosine-based activation motif (Pfam:PF02189) (ITAM). It constitutes the invariant subunit of the T cell antigen receptor (TCR). TCR is a surface receptor on T cells responsible for recognizing MHC-restricted antigens and initiating the cellular immune response.",FALSE,,,http://purl.obolibrary.org/obo/PR_000000001,,,,,,,,,,,,,,,,,"A protein with a core domain composition consisting of an extracellular N-terminal domain that adopts an immunoglobulin fold, a transmembrane domain, and an intracellular C-terminal domain with a single copy of the Immunoreceptor tyrosine-based activation motif (Pfam:PF02189) (ITAM). It constitutes the invariant subunit of the T cell antigen receptor (TCR). TCR is a surface receptor on T cells responsible for recognizing MHC-restricted antigens and initiating the cellular immune response.",,,,,,,,CD3 subunit with immunoglobulin domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR:000001018,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/pr.owl,,,,,,,,,,,,,,,,,,,CD3 subunit with immunoglobulin domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0200081,sequence analysis objective,,A sequence analysis objective is a data transformation objective which aims to analyse some ordered biological data for sequential patterns.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0200166,,,,,,,,,,,,,,,,,A sequence analysis objective is a data transformation objective which aims to analyse some ordered biological data for sequential patterns.,PERSON: James Malone,,,,,,,sequence analysis objective,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0200081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequence analysis objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Malone,,,
